utc_time	latitude	longitude	altitude	speed_knots	course
164926.82	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164926.82	46.06703333333333	11.14902766666667	NaN	NaN	NaN	
164926.94	46.06703333333333	11.14902766666667	NaN	0.103	NaN	
164926.94	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164926.94	46.06703333333333	11.14902766666667	NaN	NaN	NaN	
164927.00	46.06703333333333	11.14902750000000	NaN	0.112	NaN	
164927.00	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164927.00	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164927.12	46.06703333333333	11.14902766666667	NaN	0.092	NaN	
164927.12	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164927.12	46.06703333333333	11.14902766666667	NaN	NaN	NaN	
164927.18	46.06703333333333	11.14902766666667	NaN	0.049	NaN	
164927.18	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164927.18	46.06703333333333	11.14902766666667	NaN	NaN	NaN	
164927.30	46.06703333333333	11.14902766666667	NaN	0.062	NaN	
164927.30	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164927.30	46.06703333333333	11.14902766666667	NaN	NaN	NaN	
164927.42	46.06703333333333	11.14902750000000	NaN	0.086	NaN	
164927.42	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164927.42	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164927.54	46.06703350000000	11.14902766666667	NaN	0.170	NaN	
164927.54	46.06703350000000	11.14902766666667	46.1	NaN	NaN	
164927.54	46.06703350000000	11.14902766666667	NaN	NaN	NaN	
164927.66	46.06703333333333	11.14902750000000	NaN	0.114	NaN	
164927.66	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164927.66	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164927.72	46.06703333333333	11.14902750000000	NaN	0.273	NaN	
164927.72	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164927.72	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164927.84	46.06703333333333	11.14902750000000	NaN	0.127	NaN	
164927.84	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164927.84	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164927.90	46.06703350000000	11.14902750000000	NaN	0.185	NaN	
164927.90	46.06703350000000	11.14902750000000	46.1	NaN	NaN	
164927.90	46.06703350000000	11.14902750000000	NaN	NaN	NaN	
164927.96	46.06703333333333	11.14902750000000	NaN	0.128	NaN	
164927.96	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164927.96	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164928.08	46.06703333333333	11.14902750000000	NaN	0.056	NaN	
164928.08	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164928.08	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164928.20	46.06703333333333	11.14902750000000	NaN	0.074	NaN	
164928.20	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164928.20	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164928.32	46.06703333333333	11.14902750000000	NaN	0.083	NaN	
164928.32	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164928.32	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164928.44	46.06703333333333	11.14902750000000	NaN	0.062	NaN	
164928.44	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164928.44	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164928.56	46.06703333333333	11.14902766666667	NaN	0.072	NaN	
164928.56	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164928.56	46.06703333333333	11.14902766666667	NaN	NaN	NaN	
164928.68	46.06703333333333	11.14902750000000	NaN	0.052	NaN	
164928.68	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164928.68	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164928.80	46.06703333333333	11.14902750000000	NaN	0.134	NaN	
164928.80	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164928.80	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164928.86	46.06703333333333	11.14902766666667	NaN	0.127	NaN	
164928.86	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164928.86	46.06703333333333	11.14902766666667	NaN	NaN	NaN	
164928.98	46.06703333333333	11.14902766666667	NaN	0.101	NaN	
164928.98	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164928.98	46.06703333333333	11.14902766666667	NaN	NaN	NaN	
164929.10	46.06703316666668	11.14902766666667	NaN	0.086	NaN	
164929.10	46.06703316666668	11.14902766666667	46.1	NaN	NaN	
164929.10	46.06703316666668	11.14902766666667	NaN	NaN	NaN	
164929.22	46.06703333333333	11.14902766666667	NaN	0.185	NaN	
164929.22	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164929.22	46.06703333333333	11.14902766666667	NaN	NaN	NaN	
164929.34	46.06703316666668	11.14902766666667	NaN	0.056	NaN	
164929.34	46.06703316666668	11.14902766666667	46.1	NaN	NaN	
164929.34	46.06703316666668	11.14902766666667	NaN	NaN	NaN	
164929.46	46.06703316666668	11.14902766666667	NaN	0.093	NaN	
164929.46	46.06703316666668	11.14902766666667	46.1	NaN	NaN	
164929.46	46.06703316666668	11.14902766666667	NaN	NaN	NaN	
164929.58	46.06703316666668	11.14902750000000	NaN	0.173	NaN	
164929.58	46.06703316666668	11.14902750000000	46.1	NaN	NaN	
164929.58	46.06703316666668	11.14902750000000	NaN	NaN	NaN	
164929.70	46.06703300000000	11.14902750000000	NaN	0.097	NaN	
164929.70	46.06703300000000	11.14902750000000	46.1	NaN	NaN	
164929.70	46.06703300000000	11.14902750000000	NaN	NaN	NaN	
164929.82	46.06703300000000	11.14902766666667	NaN	0.072	NaN	
164929.82	46.06703300000000	11.14902766666667	46.1	NaN	NaN	
164929.82	46.06703300000000	11.14902766666667	NaN	NaN	NaN	
164929.94	46.06703300000000	11.14902766666667	NaN	0.108	NaN	
164929.94	46.06703300000000	11.14902766666667	46.1	NaN	NaN	
164929.94	46.06703300000000	11.14902766666667	NaN	NaN	NaN	
164930.06	46.06703300000000	11.14902750000000	NaN	0.035	NaN	
164930.06	46.06703300000000	11.14902750000000	46.1	NaN	NaN	
164930.06	46.06703300000000	11.14902750000000	NaN	NaN	NaN	
164930.18	46.06703316666668	11.14902766666667	NaN	0.064	NaN	
164930.18	46.06703316666668	11.14902766666667	46.1	NaN	NaN	
164930.18	46.06703316666668	11.14902766666667	NaN	NaN	NaN	
164930.24	46.06703316666668	11.14902766666667	NaN	0.186	NaN	
164930.24	46.06703316666668	11.14902766666667	46.1	NaN	NaN	
164930.24	46.06703316666668	11.14902766666667	NaN	NaN	NaN	
164930.36	46.06703316666668	11.14902766666667	NaN	0.121	NaN	
164930.36	46.06703316666668	11.14902766666667	46.1	NaN	NaN	
164930.36	46.06703316666668	11.14902766666667	NaN	NaN	NaN	
164930.42	46.06703316666668	11.14902766666667	NaN	0.097	NaN	
164930.42	46.06703316666668	11.14902766666667	46.1	NaN	NaN	
164930.42	46.06703316666668	11.14902766666667	NaN	NaN	NaN	
164930.54	46.06703316666668	11.14902766666667	NaN	0.020	NaN	
164930.54	46.06703316666668	11.14902766666667	46.1	NaN	NaN	
164930.54	46.06703316666668	11.14902766666667	NaN	NaN	NaN	
164930.66	46.06703316666668	11.14902766666667	NaN	0.051	NaN	
164930.66	46.06703316666668	11.14902766666667	46.1	NaN	NaN	
164930.66	46.06703316666668	11.14902766666667	NaN	NaN	NaN	
164930.72	46.06703300000000	11.14902766666667	NaN	0.041	NaN	
164930.72	46.06703300000000	11.14902766666667	46.1	NaN	NaN	
164930.72	46.06703300000000	11.14902766666667	NaN	NaN	NaN	
164930.78	46.06703300000000	11.14902750000000	NaN	0.074	NaN	
164930.78	46.06703300000000	11.14902750000000	46.1	NaN	NaN	
164930.78	46.06703300000000	11.14902750000000	NaN	NaN	NaN	
164930.90	46.06703316666668	11.14902750000000	NaN	0.139	NaN	
164930.90	46.06703316666668	11.14902750000000	46.1	NaN	NaN	
164930.90	46.06703316666668	11.14902750000000	NaN	NaN	NaN	
164930.96	46.06703316666668	11.14902766666667	NaN	0.157	NaN	
164930.96	46.06703316666668	11.14902766666667	46.1	NaN	NaN	
164930.96	46.06703316666668	11.14902766666667	NaN	NaN	NaN	
164931.08	46.06703333333333	11.14902750000000	NaN	0.178	NaN	
164931.08	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164931.08	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164931.14	46.06703333333333	11.14902750000000	NaN	0.190	NaN	
164931.14	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164931.14	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164931.26	46.06703333333333	11.14902766666667	NaN	0.048	NaN	
164931.26	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164931.26	46.06703333333333	11.14902766666667	NaN	NaN	NaN	
164931.38	46.06703333333333	11.14902766666667	NaN	0.131	NaN	
164931.38	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164931.38	46.06703333333333	11.14902766666667	NaN	NaN	NaN	
164931.50	46.06703333333333	11.14902766666667	NaN	0.092	NaN	
164931.50	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164931.50	46.06703333333333	11.14902766666667	NaN	NaN	NaN	
164931.56	46.06703333333333	11.14902783333333	NaN	0.218	NaN	
164931.56	46.06703333333333	11.14902783333333	46.1	NaN	NaN	
164931.56	46.06703333333333	11.14902783333333	NaN	NaN	NaN	
164931.62	46.06703350000000	11.14902766666667	NaN	0.113	NaN	
164931.62	46.06703350000000	11.14902766666667	46.1	NaN	NaN	
164931.62	46.06703350000000	11.14902766666667	NaN	NaN	NaN	
164931.74	46.06703333333333	11.14902750000000	NaN	0.067	NaN	
164931.74	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164931.74	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164931.80	46.06703333333333	11.14902766666667	NaN	0.064	NaN	
164931.80	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164931.80	46.06703333333333	11.14902766666667	NaN	NaN	NaN	
164931.92	46.06703333333333	11.14902766666667	NaN	0.072	NaN	
164931.92	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164932.22	46.06703316666668	11.14902750000000	NaN	0.249	NaN	
164932.22	46.06703316666668	11.14902750000000	46.1	NaN	NaN	
164932.22	46.06703316666668	11.14902750000000	NaN	NaN	NaN	
164932.28	46.06703333333333	11.14902750000000	NaN	0.186	NaN	
164932.28	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164932.28	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164932.40	46.06703333333333	11.14902766666667	NaN	0.012	NaN	
164932.40	46.06703333333333	11.14902766666667	46.1	NaN	NaN	
164932.40	46.06703333333333	11.14902766666667	NaN	NaN	NaN	
164932.46	46.06703333333333	11.14902750000000	NaN	0.161	NaN	
164932.46	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164932.46	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164932.52	46.06703333333333	11.14902750000000	NaN	0.049	NaN	
164932.52	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164932.52	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164932.64	46.06703333333333	11.14902750000000	NaN	0.079	NaN	
164932.64	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164932.64	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164932.76	46.06703316666668	11.14902750000000	NaN	0.006	NaN	
164932.76	46.06703316666668	11.14902750000000	46.1	NaN	NaN	
164932.76	46.06703316666668	11.14902750000000	NaN	NaN	NaN	
164932.88	46.06703316666668	11.14902750000000	NaN	0.145	NaN	
164932.88	46.06703316666668	11.14902750000000	46.1	NaN	NaN	
164932.88	46.06703316666668	11.14902750000000	NaN	NaN	NaN	
164933.00	46.06703333333333	11.14902750000000	NaN	0.153	NaN	
164933.00	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164933.00	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164933.12	46.06703333333333	11.14902750000000	NaN	0.136	NaN	
164933.12	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164933.12	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164933.24	46.06703333333333	11.14902733333333	NaN	0.055	NaN	
164933.24	46.06703333333333	11.14902733333333	46.1	NaN	NaN	
164933.24	46.06703333333333	11.14902733333333	NaN	NaN	NaN	
164933.36	46.06703333333333	11.14902750000000	NaN	0.115	NaN	
164933.36	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164933.36	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164933.42	46.06703333333333	11.14902750000000	NaN	0.248	NaN	
164933.42	46.06703333333333	11.14902750000000	46.1	NaN	NaN	
164933.42	46.06703333333333	11.14902750000000	NaN	NaN	NaN	
164933.54	46.06703350000000	11.14902750000000	NaN	0.099	NaN	
164933.54	46.06703350000000	11.14902750000000	46.1	NaN	NaN	
164933.54	46.06703350000000	11.14902750000000	NaN	NaN	NaN	
164933.66	46.06703350000000	11.14902766666667	NaN	0.155	NaN	
164933.66	46.06703350000000	11.14902766666667	46.1	NaN	NaN	
164933.66	46.06703350000000	11.14902766666667	NaN	NaN	NaN	
164933.78	46.06703350000000	11.14902766666667	NaN	0.139	NaN	
164933.78	46.06703350000000	11.14902766666667	46.1	NaN	NaN	
164933.78	46.06703350000000	11.14902766666667	NaN	NaN	NaN	
164933.90	46.06703350000000	11.14902750000000	NaN	0.075	NaN	
164933.90	46.06703350000000	11.14902750000000	46.1	NaN	NaN	
164933.90	46.06703350000000	11.14902750000000	NaN	NaN	NaN	
164934.02	46.06703350000000	11.14902766666667	NaN	0.031	NaN	
164934.02	46.06703350000000	11.14902766666667	46.1	NaN	NaN	
164934.02	46.06703350000000	11.14902766666667	NaN	NaN	NaN	
164934.14	46.06703350000000	11.14902766666667	NaN	0.020	NaN	
164934.14	46.06703350000000	11.14902766666667	46.1	NaN	NaN	
164934.14	46.06703350000000	11.14902766666667	NaN	NaN	NaN	
164934.26	46.06703350000000	11.14902783333333	NaN	0.109	NaN	
164934.26	46.06703350000000	11.14902783333333	46.1	NaN	NaN	
164934.26	46.06703350000000	11.14902783333333	NaN	NaN	NaN	
164934.32	46.06703350000000	11.14902783333333	NaN	0.053	NaN	
164934.32	46.06703350000000	11.14902783333333	46.1	NaN	NaN	
164934.32	46.06703350000000	11.14902783333333	NaN	NaN	NaN	
164934.44	46.06703350000000	11.14902766666667	NaN	0.098	NaN	
164934.44	46.06703350000000	11.14902766666667	46.1	NaN	NaN	
164934.44	46.06703350000000	11.14902766666667	NaN	NaN	NaN	
164934.50	46.06703350000000	11.14902750000000	NaN	0.204	NaN	
164934.50	46.06703350000000	11.14902750000000	46.1	NaN	NaN	
164934.50	46.06703350000000	11.14902750000000	NaN	NaN	NaN	
164934.62	46.06703350000000	11.14902750000000	NaN	0.232	NaN	
164934.62	46.06703350000000	11.14902750000000	46.1	NaN	NaN	
164934.62	46.06703350000000	11.14902750000000	NaN	NaN	NaN	
164934.68	46.06703350000000	11.14902750000000	NaN	0.125	NaN	
164934.68	46.06703350000000	11.14902750000000	46.1	NaN	NaN	
164934.68	46.06703350000000	11.14902750000000	NaN	NaN	NaN	
164934.74	46.06703350000000	11.14902750000000	NaN	0.088	NaN	
164934.74	46.06703350000000	11.14902750000000	46.1	NaN	NaN	
164935.10	46.06703350000000	11.14902683333334	NaN	NaN	NaN	
164935.16	46.06703366666667	11.14902683333334	NaN	0.430	NaN	
164935.16	46.06703366666667	11.14902683333334	46.1	NaN	NaN	
164935.16	46.06703366666667	11.14902683333334	NaN	NaN	NaN	
164935.28	46.06703350000000	11.14902650000000	NaN	0.373	NaN	
164935.28	46.06703350000000	11.14902650000000	46.1	NaN	NaN	
164935.28	46.06703350000000	11.14902650000000	NaN	NaN	NaN	
164935.40	46.06703350000000	11.14902566666667	NaN	0.651	NaN	
164935.40	46.06703350000000	11.14902566666667	46.1	NaN	NaN	
164935.40	46.06703350000000	11.14902566666667	NaN	NaN	NaN	
164935.52	46.06703333333333	11.14902483333333	NaN	0.997	NaN	
164935.52	46.06703333333333	11.14902483333333	46.1	NaN	NaN	
164935.52	46.06703333333333	11.14902483333333	NaN	NaN	NaN	
164935.64	46.06703333333333	11.14902433333333	NaN	0.976	NaN	
164935.64	46.06703333333333	11.14902433333333	46.1	NaN	NaN	
164935.64	46.06703333333333	11.14902433333333	NaN	NaN	NaN	
164935.76	46.06703316666668	11.14902366666667	NaN	0.733	NaN	
164935.76	46.06703316666668	11.14902366666667	46.1	NaN	NaN	
164935.76	46.06703316666668	11.14902366666667	NaN	NaN	NaN	
164935.88	46.06703316666668	11.14902316666667	NaN	0.812	NaN	
164935.88	46.06703316666668	11.14902316666667	46.1	NaN	NaN	
164935.88	46.06703316666668	11.14902316666667	NaN	NaN	NaN	
164936.00	46.06703300000000	11.14902266666667	NaN	0.698	NaN	
164936.00	46.06703300000000	11.14902266666667	46.1	NaN	NaN	
164936.00	46.06703300000000	11.14902266666667	NaN	NaN	NaN	
164936.12	46.06703283333332	11.14902216666667	NaN	0.732	NaN	
164936.12	46.06703283333332	11.14902216666667	46.1	NaN	NaN	
164936.12	46.06703283333332	11.14902216666667	NaN	NaN	NaN	
164936.24	46.06703283333332	11.14902133333333	NaN	0.845	NaN	
164936.24	46.06703283333332	11.14902133333333	46.1	NaN	NaN	
164936.24	46.06703283333332	11.14902133333333	NaN	NaN	NaN	
164936.36	46.06703300000000	11.14902066666667	NaN	1.038	NaN	
164936.36	46.06703300000000	11.14902066666667	46.1	NaN	NaN	
164936.36	46.06703300000000	11.14902066666667	NaN	NaN	NaN	
164936.48	46.06703283333332	11.14901950000000	NaN	1.060	NaN	
164936.48	46.06703283333332	11.14901950000000	46.1	NaN	NaN	
164936.48	46.06703283333332	11.14901950000000	NaN	NaN	NaN	
164936.60	46.06703283333332	11.14901850000000	NaN	1.496	NaN	
164936.60	46.06703283333332	11.14901850000000	46.1	NaN	NaN	
164936.60	46.06703283333332	11.14901850000000	NaN	NaN	NaN	
164936.72	46.06703266666667	11.14901750000000	NaN	1.194	NaN	
164936.72	46.06703266666667	11.14901750000000	46.1	NaN	NaN	
164936.72	46.06703266666667	11.14901750000000	NaN	NaN	NaN	
164936.84	46.06703283333332	11.14901666666667	NaN	1.297	NaN	
164936.84	46.06703283333332	11.14901666666667	46.1	NaN	NaN	
164936.84	46.06703283333332	11.14901666666667	NaN	NaN	NaN	
164936.90	46.06703266666667	11.14901600000000	NaN	1.109	NaN	
164936.90	46.06703266666667	11.14901600000000	46.1	NaN	NaN	
164936.90	46.06703266666667	11.14901600000000	NaN	NaN	NaN	
164936.96	46.06703266666667	11.14901550000000	NaN	1.330	NaN	
164936.96	46.06703266666667	11.14901550000000	46.1	NaN	NaN	
164936.96	46.06703266666667	11.14901550000000	NaN	NaN	NaN	
164937.08	46.06703266666667	11.14901483333333	NaN	1.228	NaN	
164937.08	46.06703266666667	11.14901483333333	46.1	NaN	NaN	
164937.08	46.06703266666667	11.14901483333333	NaN	NaN	NaN	
164937.20	46.06703250000001	11.14901366666667	NaN	1.040	NaN	
164937.20	46.06703250000001	11.14901366666667	46.1	NaN	NaN	
164937.20	46.06703250000001	11.14901366666667	NaN	NaN	NaN	
164937.32	46.06703250000001	11.14901250000000	NaN	1.467	NaN	
164937.32	46.06703250000001	11.14901250000000	46.1	NaN	NaN	
164937.32	46.06703250000001	11.14901250000000	NaN	NaN	NaN	
164937.44	46.06703250000001	11.14901150000000	NaN	1.408	NaN	
164937.44	46.06703250000001	11.14901150000000	46.1	NaN	NaN	
164937.44	46.06703250000001	11.14901150000000	NaN	NaN	NaN	
164937.56	46.06703233333333	11.14901033333333	NaN	1.233	NaN	
164937.56	46.06703233333333	11.14901033333333	46.1	NaN	NaN	
164937.56	46.06703233333333	11.14901033333333	NaN	NaN	NaN	
164937.68	46.06703216666666	11.14900950000000	NaN	1.472	NaN	
164937.68	46.06703216666666	11.14900950000000	46.1	NaN	NaN	
164937.68	46.06703216666666	11.14900950000000	NaN	NaN	NaN	
164937.80	46.06703216666666	11.14900850000000	NaN	1.051	NaN	
164937.80	46.06703216666666	11.14900850000000	46.1	NaN	NaN	
164937.86	46.06703216666666	11.14900816666667	NaN	1.157	NaN	
164937.86	46.06703216666666	11.14900816666667	46.1	NaN	NaN	
164937.86	46.06703216666666	11.14900816666667	NaN	NaN	NaN	
164937.92	46.06703216666666	11.14900766666667	NaN	1.146	NaN	
164937.92	46.06703216666666	11.14900766666667	46.1	NaN	NaN	
164937.92	46.06703216666666	11.14900766666667	NaN	NaN	NaN	
164938.04	46.06703200000000	11.14900633333333	NaN	1.415	NaN	
164938.04	46.06703200000000	11.14900633333333	46.1	NaN	NaN	
164938.04	46.06703200000000	11.14900633333333	NaN	NaN	NaN	
164938.16	46.06703200000000	11.14900516666667	NaN	1.604	NaN	
164938.16	46.06703200000000	11.14900516666667	46.1	NaN	NaN	
164938.16	46.06703200000000	11.14900516666667	NaN	NaN	NaN	
164938.22	46.06703200000000	11.14900450000000	NaN	1.480	NaN	
164938.22	46.06703200000000	11.14900450000000	46.1	NaN	NaN	
164938.22	46.06703200000000	11.14900450000000	NaN	NaN	NaN	
164938.34	46.06703183333334	11.14900366666667	NaN	1.458	NaN	
164938.34	46.06703183333334	11.14900366666667	46.1	NaN	NaN	
164938.34	46.06703183333334	11.14900366666667	NaN	NaN	NaN	
164938.46	46.06703183333334	11.14900266666667	NaN	1.225	NaN	
164938.46	46.06703183333334	11.14900266666667	46.1	NaN	NaN	
164938.46	46.06703183333334	11.14900266666667	NaN	NaN	NaN	
164938.58	46.06703166666667	11.14900183333333	NaN	1.232	NaN	
164938.58	46.06703166666667	11.14900183333333	46.1	NaN	NaN	
164938.58	46.06703166666667	11.14900183333333	NaN	NaN	NaN	
164938.70	46.06703150000000	11.14900066666666	NaN	1.128	NaN	
164938.70	46.06703150000000	11.14900066666666	46.1	NaN	NaN	
164938.70	46.06703150000000	11.14900066666666	NaN	NaN	NaN	
164938.76	46.06703133333334	11.14900016666667	NaN	1.476	NaN	
164938.76	46.06703133333334	11.14900016666667	46.1	NaN	NaN	
164938.76	46.06703133333334	11.14900016666667	NaN	NaN	NaN	
164938.82	46.06703133333334	11.14899966666667	NaN	1.412	NaN	
164938.82	46.06703133333334	11.14899966666667	46.1	NaN	NaN	
164938.82	46.06703133333334	11.14899966666667	NaN	NaN	NaN	
164938.94	46.06703116666666	11.14899850000000	NaN	1.413	NaN	
164938.94	46.06703116666666	11.14899850000000	46.1	NaN	NaN	
164938.94	46.06703116666666	11.14899850000000	NaN	NaN	NaN	
164939.06	46.06703099999999	11.14899750000000	NaN	1.489	NaN	
164939.06	46.06703099999999	11.14899750000000	46.1	NaN	NaN	
164939.06	46.06703099999999	11.14899750000000	NaN	NaN	NaN	
164939.18	46.06703083333333	11.14899650000000	NaN	1.198	NaN	
164939.18	46.06703083333333	11.14899650000000	46.1	NaN	NaN	
164939.18	46.06703083333333	11.14899650000000	NaN	NaN	NaN	
164939.24	46.06703066666667	11.14899616666666	NaN	1.280	NaN	
164939.24	46.06703066666667	11.14899616666666	46.1	NaN	NaN	
164939.24	46.06703066666667	11.14899616666666	NaN	NaN	NaN	
164939.36	46.06703050000000	11.14899516666667	NaN	1.183	NaN	
164939.36	46.06703050000000	11.14899516666667	46.1	NaN	NaN	
164939.36	46.06703050000000	11.14899516666667	NaN	NaN	NaN	
164939.48	46.06703033333333	11.14899433333333	NaN	1.306	NaN	
164939.48	46.06703033333333	11.14899433333333	46.1	NaN	NaN	
164939.48	46.06703033333333	11.14899433333333	NaN	NaN	NaN	
164939.60	46.06703016666668	11.14899300000000	NaN	1.081	NaN	
164939.60	46.06703016666668	11.14899300000000	46.1	NaN	NaN	
164939.60	46.06703016666668	11.14899300000000	NaN	NaN	NaN	
164939.66	46.06703000000000	11.14899233333333	NaN	1.622	NaN	
164939.66	46.06703000000000	11.14899233333333	46.1	NaN	NaN	
164939.66	46.06703000000000	11.14899233333333	NaN	NaN	NaN	
164939.72	46.06702983333332	11.14899166666667	NaN	1.735	NaN	
164939.72	46.06702983333332	11.14899166666667	46.1	NaN	NaN	
164939.72	46.06702983333332	11.14899166666667	NaN	NaN	NaN	
164939.84	46.06702966666667	11.14899083333333	NaN	1.546	NaN	
164939.84	46.06702966666667	11.14899083333333	46.1	NaN	NaN	
164939.84	46.06702966666667	11.14899083333333	NaN	NaN	NaN	
164939.90	46.06702950000000	11.14899033333333	NaN	1.122	NaN	
164939.90	46.06702950000000	11.14899033333333	46.1	NaN	NaN	
164939.90	46.06702950000000	11.14899033333333	NaN	NaN	NaN	
164940.02	46.06702933333333	11.14898950000000	NaN	1.077	NaN	
164940.02	46.06702933333333	11.14898950000000	46.1	NaN	NaN	
164940.02	46.06702933333333	11.14898950000000	NaN	NaN	NaN	
164940.14	46.06702900000001	11.14898866666667	NaN	1.202	NaN	
164940.14	46.06702900000001	11.14898866666667	46.1	NaN	NaN	
164940.14	46.06702900000001	11.14898866666667	NaN	NaN	NaN	
164940.26	46.06702883333334	11.14898783333333	NaN	1.134	NaN	
164940.26	46.06702883333334	11.14898783333333	46.1	NaN	NaN	
164940.98	46.06702700000000	11.14898233333333	NaN	1.477	NaN	
164940.98	46.06702700000000	11.14898233333333	46.1	NaN	NaN	
164940.98	46.06702700000000	11.14898233333333	NaN	NaN	NaN	
164941.10	46.06702683333332	11.14898116666667	NaN	1.488	NaN	
164941.10	46.06702683333332	11.14898116666667	46.1	NaN	NaN	
164941.10	46.06702683333332	11.14898116666667	NaN	NaN	NaN	
164941.22	46.06702650000000	11.14897983333333	NaN	1.534	NaN	
164941.22	46.06702650000000	11.14897983333333	46.1	NaN	NaN	
164941.22	46.06702650000000	11.14897983333333	NaN	NaN	NaN	
164941.28	46.06702633333333	11.14897916666667	NaN	1.637	NaN	
164941.28	46.06702633333333	11.14897916666667	46.1	NaN	NaN	
164941.28	46.06702633333333	11.14897916666667	NaN	NaN	NaN	
164941.34	46.06702616666666	11.14897866666667	NaN	1.617	NaN	
164941.34	46.06702616666666	11.14897866666667	46.1	NaN	NaN	
164941.34	46.06702616666666	11.14897866666667	NaN	NaN	NaN	
164941.46	46.06702583333334	11.14897766666667	NaN	1.549	NaN	
164941.46	46.06702583333334	11.14897766666667	46.1	NaN	NaN	
164941.46	46.06702583333334	11.14897766666667	NaN	NaN	NaN	
164941.58	46.06702533333334	11.14897683333333	NaN	1.314	NaN	
164941.58	46.06702533333334	11.14897683333333	46.1	NaN	NaN	
164941.58	46.06702533333334	11.14897683333333	NaN	NaN	NaN	
164941.70	46.06702499999999	11.14897616666667	NaN	1.213	NaN	
164941.70	46.06702499999999	11.14897616666667	46.1	NaN	NaN	
164941.70	46.06702499999999	11.14897616666667	NaN	NaN	NaN	
164941.82	46.06702450000000	11.14897500000000	NaN	1.375	NaN	
164941.82	46.06702450000000	11.14897500000000	46.1	NaN	NaN	
164941.82	46.06702450000000	11.14897500000000	NaN	NaN	NaN	
164941.88	46.06702416666668	11.14897433333334	NaN	1.648	NaN	
164941.88	46.06702416666668	11.14897433333334	46.1	NaN	NaN	
164941.88	46.06702416666668	11.14897433333334	NaN	NaN	NaN	
164942.00	46.06702383333332	11.14897350000000	NaN	1.520	NaN	
164942.00	46.06702383333332	11.14897350000000	46.1	NaN	NaN	
164942.00	46.06702383333332	11.14897350000000	NaN	NaN	NaN	
164942.12	46.06702350000000	11.14897266666667	NaN	1.273	NaN	
164942.12	46.06702350000000	11.14897266666667	46.1	NaN	NaN	
164942.12	46.06702350000000	11.14897266666667	NaN	NaN	NaN	
164942.24	46.06702300000001	11.14897183333333	NaN	1.274	NaN	
